SampleID,CellType,n,freq,lev
CRC_13,CD8+ Tγδ_lev7_TC,1,0.012195122,CellType_lev7_update_TC
CRC_13,CD8- Tγδ_lev7_TC,0,0,CellType_lev7_update_TC
CRC_13,CD8+ MAIT_lev7_TC,0,0,CellType_lev7_update_TC
CRC_13,MAIT_lev7_TC,0,0,CellType_lev7_update_TC
CRC_13,NK inflam_lev7_TC,8,0.097560976,CellType_lev7_update_TC
CRC_13,NK cyto_lev7_TC,2,0.024390244,CellType_lev7_update_TC
CRC_14,CD4+ TN_lev7_TC,3,0.103448276,CellType_lev7_update_TC
CRC_14,CD4+ TEM_lev7_TC,10,0.344827586,CellType_lev7_update_TC
CRC_14,CD4+ TFH_lev7_TC,0,0,CellType_lev7_update_TC
CRC_14,CD4+ TH1_lev7_TC,1,0.034482759,CellType_lev7_update_TC
CRC_14,CD4+ ISG+ Treg_lev7_TC,0,0,CellType_lev7_update_TC
CRC_14,CD4+ S1PR1+ Treg_lev7_TC,0,0,CellType_lev7_update_TC
CRC_14,CD4+ TNFRSF9+ Treg_lev7_TC,0,0,CellType_lev7_update_TC
CRC_14,CD4+ TNFRSF9- Treg_lev7_TC,0,0,CellType_lev7_update_TC
CRC_14,CD4+ Prolif Treg_lev7_TC,0,0,CellType_lev7_update_TC
CRC_14,CD8+ CCL5+ Treg_lev7_TC,0,0,CellType_lev7_update_TC
CRC_14,CD4+ TH17_lev7_TC,1,0.034482759,CellType_lev7_update_TC
CRC_14,CD8+ TN_lev7_TC,3,0.103448276,CellType_lev7_update_TC
CRC_14,CD8+ TEM_lev7_TC,3,0.103448276,CellType_lev7_update_TC
CRC_14,TCF7+ Tex_lev7_TC,0,0,CellType_lev7_update_TC
CRC_14,GZMK+ Tex_lev7_TC,1,0.034482759,CellType_lev7_update_TC
CRC_14,Terminal Tex_lev7_TC,0,0,CellType_lev7_update_TC
CRC_14,CCL4+ Tex_lev7_TC,0,0,CellType_lev7_update_TC
CRC_14,PKM+ Tex_lev7_TC,0,0,CellType_lev7_update_TC
CRC_14,Proliferative Tex_lev7_TC,0,0,CellType_lev7_update_TC
CRC_14,CD8+ TEMRA_lev7_TC,0,0,CellType_lev7_update_TC
CRC_14,CD8+ TRM_lev7_TC,1,0.034482759,CellType_lev7_update_TC
CRC_14,Prolif Tcell_lev7_TC,2,0.068965517,CellType_lev7_update_TC
CRC_14,CD8+ Tγδ_lev7_TC,1,0.034482759,CellType_lev7_update_TC
CRC_14,CD8- Tγδ_lev7_TC,0,0,CellType_lev7_update_TC
CRC_14,CD8+ MAIT_lev7_TC,0,0,CellType_lev7_update_TC
CRC_14,MAIT_lev7_TC,0,0,CellType_lev7_update_TC
CRC_14,NK inflam_lev7_TC,2,0.068965517,CellType_lev7_update_TC
CRC_14,NK cyto_lev7_TC,1,0.034482759,CellType_lev7_update_TC
CRC_2,CD4+ TN_lev7_TC,15,0.063291139,CellType_lev7_update_TC
CRC_2,CD4+ TEM_lev7_TC,44,0.185654008,CellType_lev7_update_TC
CRC_2,CD4+ TFH_lev7_TC,3,0.012658228,CellType_lev7_update_TC
CRC_2,CD4+ TH1_lev7_TC,0,0,CellType_lev7_update_TC
CRC_2,CD4+ ISG+ Treg_lev7_TC,0,0,CellType_lev7_update_TC
CRC_2,CD4+ S1PR1+ Treg_lev7_TC,1,0.004219409,CellType_lev7_update_TC
CRC_2,CD4+ TNFRSF9+ Treg_lev7_TC,0,0,CellType_lev7_update_TC
CRC_2,CD4+ TNFRSF9- Treg_lev7_TC,7,0.029535865,CellType_lev7_update_TC
CRC_2,CD4+ Prolif Treg_lev7_TC,0,0,CellType_lev7_update_TC
CRC_2,CD8+ CCL5+ Treg_lev7_TC,0,0,CellType_lev7_update_TC
CRC_2,CD4+ TH17_lev7_TC,56,0.23628692,CellType_lev7_update_TC
CRC_2,CD8+ TN_lev7_TC,0,0,CellType_lev7_update_TC
CRC_2,CD8+ TEM_lev7_TC,25,0.105485232,CellType_lev7_update_TC
CRC_2,TCF7+ Tex_lev7_TC,0,0,CellType_lev7_update_TC
CRC_2,GZMK+ Tex_lev7_TC,2,0.008438819,CellType_lev7_update_TC
CRC_2,Terminal Tex_lev7_TC,4,0.016877637,CellType_lev7_update_TC
CRC_2,CCL4+ Tex_lev7_TC,0,0,CellType_lev7_update_TC
CRC_2,PKM+ Tex_lev7_TC,1,0.004219409,CellType_lev7_update_TC
CRC_2,Proliferative Tex_lev7_TC,0,0,CellType_lev7_update_TC
CRC_2,CD8+ TEMRA_lev7_TC,7,0.029535865,CellType_lev7_update_TC
CRC_2,CD8+ TRM_lev7_TC,28,0.11814346,CellType_lev7_update_TC
CRC_2,Prolif Tcell_lev7_TC,2,0.008438819,CellType_lev7_update_TC
CRC_2,CD8+ Tγδ_lev7_TC,2,0.008438819,CellType_lev7_update_TC
CRC_2,CD8- Tγδ_lev7_TC,3,0.012658228,CellType_lev7_update_TC
CRC_2,CD8+ MAIT_lev7_TC,0,0,CellType_lev7_update_TC
CRC_2,MAIT_lev7_TC,0,0,CellType_lev7_update_TC
CRC_2,NK inflam_lev7_TC,18,0.075949367,CellType_lev7_update_TC
CRC_2,NK cyto_lev7_TC,19,0.080168776,CellType_lev7_update_TC
CRC_3,CD4+ TN_lev7_TC,706,0.252052838,CellType_lev7_update_TC
CRC_3,CD4+ TEM_lev7_TC,222,0.079257408,CellType_lev7_update_TC
CRC_3,CD4+ TFH_lev7_TC,285,0.101749375,CellType_lev7_update_TC
CRC_3,CD4+ TH1_lev7_TC,14,0.004998215,CellType_lev7_update_TC
CRC_3,CD4+ ISG+ Treg_lev7_TC,2,0.000714031,CellType_lev7_update_TC
CRC_3,CD4+ S1PR1+ Treg_lev7_TC,150,0.053552303,CellType_lev7_update_TC
CRC_3,CD4+ TNFRSF9+ Treg_lev7_TC,104,0.037129597,CellType_lev7_update_TC
CRC_3,CD4+ TNFRSF9- Treg_lev7_TC,251,0.089610853,CellType_lev7_update_TC
CRC_3,CD4+ Prolif Treg_lev7_TC,4,0.001428061,CellType_lev7_update_TC
CRC_3,CD8+ CCL5+ Treg_lev7_TC,2,0.000714031,CellType_lev7_update_TC
CRC_3,CD4+ TH17_lev7_TC,91,0.032488397,CellType_lev7_update_TC
CRC_3,CD8+ TN_lev7_TC,11,0.003927169,CellType_lev7_update_TC
CRC_3,CD8+ TEM_lev7_TC,514,0.183505891,CellType_lev7_update_TC
CRC_3,TCF7+ Tex_lev7_TC,1,0.000357015,CellType_lev7_update_TC
CRC_3,GZMK+ Tex_lev7_TC,42,0.014994645,CellType_lev7_update_TC
CRC_3,Terminal Tex_lev7_TC,91,0.032488397,CellType_lev7_update_TC
CRC_3,CCL4+ Tex_lev7_TC,17,0.006069261,CellType_lev7_update_TC
CRC_3,PKM+ Tex_lev7_TC,26,0.009282399,CellType_lev7_update_TC
CRC_3,Proliferative Tex_lev7_TC,2,0.000714031,CellType_lev7_update_TC
CRC_3,CD8+ TEMRA_lev7_TC,5,0.001785077,CellType_lev7_update_TC
CRC_3,CD8+ TRM_lev7_TC,66,0.023563013,CellType_lev7_update_TC
CRC_3,Prolif Tcell_lev7_TC,66,0.023563013,CellType_lev7_update_TC
CRC_3,CD8+ Tγδ_lev7_TC,8,0.002856123,CellType_lev7_update_TC
CRC_3,CD8- Tγδ_lev7_TC,23,0.008211353,CellType_lev7_update_TC
CRC_3,CD8+ MAIT_lev7_TC,21,0.007497322,CellType_lev7_update_TC
CRC_3,MAIT_lev7_TC,14,0.004998215,CellType_lev7_update_TC
CRC_3,NK inflam_lev7_TC,58,0.02070689,CellType_lev7_update_TC
CRC_3,NK cyto_lev7_TC,5,0.001785077,CellType_lev7_update_TC
CRC_4,CD4+ TN_lev7_TC,27,0.134328358,CellType_lev7_update_TC
CRC_4,CD4+ TEM_lev7_TC,32,0.15920398,CellType_lev7_update_TC
CRC_4,CD4+ TFH_lev7_TC,2,0.009950249,CellType_lev7_update_TC
CRC_4,CD4+ TH1_lev7_TC,0,0,CellType_lev7_update_TC
CRC_4,CD4+ ISG+ Treg_lev7_TC,0,0,CellType_lev7_update_TC
CRC_4,CD4+ S1PR1+ Treg_lev7_TC,11,0.054726368,CellType_lev7_update_TC
CRC_4,CD4+ TNFRSF9+ Treg_lev7_TC,4,0.019900498,CellType_lev7_update_TC
CRC_4,CD4+ TNFRSF9- Treg_lev7_TC,15,0.074626866,CellType_lev7_update_TC
CRC_4,CD4+ Prolif Treg_lev7_TC,0,0,CellType_lev7_update_TC
CRC_4,CD8+ CCL5+ Treg_lev7_TC,2,0.009950249,CellType_lev7_update_TC
CRC_4,CD4+ TH17_lev7_TC,13,0.064676617,CellType_lev7_update_TC
CRC_4,CD8+ TN_lev7_TC,1,0.004975124,CellType_lev7_update_TC
CRC_4,CD8+ TEM_lev7_TC,32,0.15920398,CellType_lev7_update_TC
CRC_4,TCF7+ Tex_lev7_TC,0,0,CellType_lev7_update_TC
CRC_4,GZMK+ Tex_lev7_TC,4,0.019900498,CellType_lev7_update_TC
CRC_4,Terminal Tex_lev7_TC,8,0.039800995,CellType_lev7_update_TC
CRC_4,CCL4+ Tex_lev7_TC,0,0,CellType_lev7_update_TC
CRC_4,PKM+ Tex_lev7_TC,2,0.009950249,CellType_lev7_update_TC
CRC_4,Proliferative Tex_lev7_TC,0,0,CellType_lev7_update_TC
CRC_4,CD8+ TEMRA_lev7_TC,5,0.024875622,CellType_lev7_update_TC
CRC_4,CD8+ TRM_lev7_TC,11,0.054726368,CellType_lev7_update_TC
CRC_4,Prolif Tcell_lev7_TC,1,0.004975124,CellType_lev7_update_TC
CRC_4,CD8+ Tγδ_lev7_TC,7,0.034825871,CellType_lev7_update_TC
CRC_4,CD8- Tγδ_lev7_TC,7,0.034825871,CellType_lev7_update_TC
CRC_4,CD8+ MAIT_lev7_TC,0,0,CellType_lev7_update_TC
CRC_4,MAIT_lev7_TC,0,0,CellType_lev7_update_TC
CRC_4,NK inflam_lev7_TC,14,0.069651741,CellType_lev7_update_TC
CRC_4,NK cyto_lev7_TC,3,0.014925373,CellType_lev7_update_TC
CRC_5,CD4+ TN_lev7_TC,70,0.144927536,CellType_lev7_update_TC
CRC_5,CD4+ TEM_lev7_TC,76,0.157349896,CellType_lev7_update_TC
CRC_5,CD4+ TFH_lev7_TC,6,0.01242236,CellType_lev7_update_TC
CRC_5,CD4+ TH1_lev7_TC,5,0.010351967,CellType_lev7_update_TC
CRC_5,CD4+ ISG+ Treg_lev7_TC,0,0,CellType_lev7_update_TC
CRC_5,CD4+ S1PR1+ Treg_lev7_TC,36,0.074534161,CellType_lev7_update_TC
CRC_5,CD4+ TNFRSF9+ Treg_lev7_TC,27,0.055900621,CellType_lev7_update_TC
CRC_5,CD4+ TNFRSF9- Treg_lev7_TC,41,0.084886128,CellType_lev7_update_TC
CRC_5,CD4+ Prolif Treg_lev7_TC,0,0,CellType_lev7_update_TC
CRC_5,CD8+ CCL5+ Treg_lev7_TC,0,0,CellType_lev7_update_TC
CRC_5,CD4+ TH17_lev7_TC,48,0.099378882,CellType_lev7_update_TC
CRC_5,CD8+ TN_lev7_TC,4,0.008281573,CellType_lev7_update_TC
CRC_5,CD8+ TEM_lev7_TC,64,0.132505176,CellType_lev7_update_TC
CRC_5,TCF7+ Tex_lev7_TC,0,0,CellType_lev7_update_TC
CRC_5,GZMK+ Tex_lev7_TC,2,0.004140787,CellType_lev7_update_TC
CRC_5,Terminal Tex_lev7_TC,5,0.010351967,CellType_lev7_update_TC
CRC_5,CCL4+ Tex_lev7_TC,1,0.002070393,CellType_lev7_update_TC
CRC_5,PKM+ Tex_lev7_TC,0,0,CellType_lev7_update_TC
CRC_5,Proliferative Tex_lev7_TC,1,0.002070393,CellType_lev7_update_TC
CRC_5,CD8+ TEMRA_lev7_TC,4,0.008281573,CellType_lev7_update_TC
CRC_5,CD8+ TRM_lev7_TC,20,0.041407867,CellType_lev7_update_TC
CRC_5,Prolif Tcell_lev7_TC,24,0.049689441,CellType_lev7_update_TC
CRC_5,CD8+ Tγδ_lev7_TC,4,0.008281573,CellType_lev7_update_TC
CRC_5,CD8- Tγδ_lev7_TC,7,0.014492754,CellType_lev7_update_TC
CRC_5,CD8+ MAIT_lev7_TC,12,0.02484472,CellType_lev7_update_TC
CRC_5,MAIT_lev7_TC,1,0.002070393,CellType_lev7_update_TC
CRC_5,NK inflam_lev7_TC,19,0.039337474,CellType_lev7_update_TC
CRC_5,NK cyto_lev7_TC,6,0.01242236,CellType_lev7_update_TC
CRC_6,CD4+ TN_lev7_TC,97,0.189823875,CellType_lev7_update_TC
CRC_6,CD4+ TEM_lev7_TC,124,0.242661448,CellType_lev7_update_TC
CRC_6,CD4+ TFH_lev7_TC,13,0.025440313,CellType_lev7_update_TC
CRC_6,CD4+ TH1_lev7_TC,0,0,CellType_lev7_update_TC
CRC_6,CD4+ ISG+ Treg_lev7_TC,0,0,CellType_lev7_update_TC
CRC_6,CD4+ S1PR1+ Treg_lev7_TC,9,0.017612524,CellType_lev7_update_TC
CRC_6,CD4+ TNFRSF9+ Treg_lev7_TC,3,0.005870841,CellType_lev7_update_TC
CRC_6,CD4+ TNFRSF9- Treg_lev7_TC,15,0.029354207,CellType_lev7_update_TC
CRC_6,CD4+ Prolif Treg_lev7_TC,0,0,CellType_lev7_update_TC
CRC_6,CD8+ CCL5+ Treg_lev7_TC,0,0,CellType_lev7_update_TC
CRC_6,CD4+ TH17_lev7_TC,37,0.072407045,CellType_lev7_update_TC
CRC_6,CD8+ TN_lev7_TC,9,0.017612524,CellType_lev7_update_TC
CRC_6,CD8+ TEM_lev7_TC,47,0.091976517,CellType_lev7_update_TC
CRC_6,TCF7+ Tex_lev7_TC,0,0,CellType_lev7_update_TC
CRC_6,GZMK+ Tex_lev7_TC,4,0.007827789,CellType_lev7_update_TC
CRC_6,Terminal Tex_lev7_TC,4,0.007827789,CellType_lev7_update_TC
CRC_6,CCL4+ Tex_lev7_TC,1,0.001956947,CellType_lev7_update_TC
CRC_6,PKM+ Tex_lev7_TC,0,0,CellType_lev7_update_TC
CRC_6,Proliferative Tex_lev7_TC,0,0,CellType_lev7_update_TC
CRC_6,CD8+ TEMRA_lev7_TC,3,0.005870841,CellType_lev7_update_TC
CRC_6,CD8+ TRM_lev7_TC,48,0.093933464,CellType_lev7_update_TC
CRC_6,Prolif Tcell_lev7_TC,1,0.001956947,CellType_lev7_update_TC
CRC_6,CD8+ Tγδ_lev7_TC,6,0.011741683,CellType_lev7_update_TC
CRC_6,CD8- Tγδ_lev7_TC,2,0.003913894,CellType_lev7_update_TC
CRC_6,CD8+ MAIT_lev7_TC,3,0.005870841,CellType_lev7_update_TC
CRC_6,MAIT_lev7_TC,8,0.015655577,CellType_lev7_update_TC
CRC_6,NK inflam_lev7_TC,69,0.135029354,CellType_lev7_update_TC
CRC_6,NK cyto_lev7_TC,8,0.015655577,CellType_lev7_update_TC
CRC_7,CD4+ TN_lev7_TC,184,0.107791447,CellType_lev7_update_TC
CRC_7,CD4+ TEM_lev7_TC,143,0.083772701,CellType_lev7_update_TC
CRC_7,CD4+ TFH_lev7_TC,58,0.033977739,CellType_lev7_update_TC
CRC_7,CD4+ TH1_lev7_TC,21,0.012302285,CellType_lev7_update_TC
CRC_7,CD4+ ISG+ Treg_lev7_TC,0,0,CellType_lev7_update_TC
CRC_7,CD4+ S1PR1+ Treg_lev7_TC,70,0.041007616,CellType_lev7_update_TC
CRC_7,CD4+ TNFRSF9+ Treg_lev7_TC,64,0.037492677,CellType_lev7_update_TC
CRC_7,CD4+ TNFRSF9- Treg_lev7_TC,144,0.084358524,CellType_lev7_update_TC
CRC_7,CD4+ Prolif Treg_lev7_TC,5,0.002929115,CellType_lev7_update_TC
CRC_7,CD8+ CCL5+ Treg_lev7_TC,12,0.007029877,CellType_lev7_update_TC
CRC_7,CD4+ TH17_lev7_TC,121,0.070884593,CellType_lev7_update_TC
CRC_7,CD8+ TN_lev7_TC,5,0.002929115,CellType_lev7_update_TC
CRC_7,CD8+ TEM_lev7_TC,181,0.106033978,CellType_lev7_update_TC
CRC_7,TCF7+ Tex_lev7_TC,3,0.001757469,CellType_lev7_update_TC
CRC_7,GZMK+ Tex_lev7_TC,114,0.066783831,CellType_lev7_update_TC
CRC_7,Terminal Tex_lev7_TC,159,0.09314587,CellType_lev7_update_TC
CRC_7,CCL4+ Tex_lev7_TC,29,0.016988869,CellType_lev7_update_TC
CRC_7,PKM+ Tex_lev7_TC,33,0.019332162,CellType_lev7_update_TC
CRC_7,Proliferative Tex_lev7_TC,7,0.004100762,CellType_lev7_update_TC
CRC_7,CD8+ TEMRA_lev7_TC,23,0.013473931,CellType_lev7_update_TC
CRC_7,CD8+ TRM_lev7_TC,79,0.046280023,CellType_lev7_update_TC
CRC_7,Prolif Tcell_lev7_TC,171,0.100175747,CellType_lev7_update_TC
CRC_7,CD8+ Tγδ_lev7_TC,13,0.0076157,CellType_lev7_update_TC
CRC_7,CD8- Tγδ_lev7_TC,10,0.005858231,CellType_lev7_update_TC
CRC_7,CD8+ MAIT_lev7_TC,18,0.010544815,CellType_lev7_update_TC
CRC_7,MAIT_lev7_TC,1,0.000585823,CellType_lev7_update_TC
CRC_7,NK inflam_lev7_TC,21,0.012302285,CellType_lev7_update_TC
CRC_7,NK cyto_lev7_TC,18,0.010544815,CellType_lev7_update_TC
CRC_8,CD4+ TN_lev7_TC,16,0.072072072,CellType_lev7_update_TC
CRC_8,CD4+ TEM_lev7_TC,60,0.27027027,CellType_lev7_update_TC
CRC_8,CD4+ TFH_lev7_TC,3,0.013513514,CellType_lev7_update_TC
CRC_8,CD4+ TH1_lev7_TC,1,0.004504505,CellType_lev7_update_TC
CRC_8,CD4+ ISG+ Treg_lev7_TC,0,0,CellType_lev7_update_TC
CRC_8,CD4+ S1PR1+ Treg_lev7_TC,7,0.031531532,CellType_lev7_update_TC
CRC_8,CD4+ TNFRSF9+ Treg_lev7_TC,5,0.022522523,CellType_lev7_update_TC
CRC_8,CD4+ TNFRSF9- Treg_lev7_TC,9,0.040540541,CellType_lev7_update_TC
CRC_8,CD4+ Prolif Treg_lev7_TC,0,0,CellType_lev7_update_TC
CRC_8,CD8+ CCL5+ Treg_lev7_TC,0,0,CellType_lev7_update_TC
CRC_8,CD4+ TH17_lev7_TC,14,0.063063063,CellType_lev7_update_TC
CRC_8,CD8+ TN_lev7_TC,1,0.004504505,CellType_lev7_update_TC
CRC_8,CD8+ TEM_lev7_TC,30,0.135135135,CellType_lev7_update_TC
CRC_8,TCF7+ Tex_lev7_TC,1,0.004504505,CellType_lev7_update_TC
CRC_8,GZMK+ Tex_lev7_TC,5,0.022522523,CellType_lev7_update_TC
CRC_8,Terminal Tex_lev7_TC,4,0.018018018,CellType_lev7_update_TC
CRC_8,CCL4+ Tex_lev7_TC,3,0.013513514,CellType_lev7_update_TC
CRC_8,PKM+ Tex_lev7_TC,0,0,CellType_lev7_update_TC
CRC_8,Proliferative Tex_lev7_TC,0,0,CellType_lev7_update_TC
CRC_8,CD8+ TEMRA_lev7_TC,9,0.040540541,CellType_lev7_update_TC
CRC_8,CD8+ TRM_lev7_TC,20,0.09009009,CellType_lev7_update_TC
CRC_8,Prolif Tcell_lev7_TC,9,0.040540541,CellType_lev7_update_TC
CRC_8,CD8+ Tγδ_lev7_TC,7,0.031531532,CellType_lev7_update_TC
CRC_8,CD8- Tγδ_lev7_TC,2,0.009009009,CellType_lev7_update_TC
CRC_8,CD8+ MAIT_lev7_TC,2,0.009009009,CellType_lev7_update_TC
CRC_8,MAIT_lev7_TC,0,0,CellType_lev7_update_TC
CRC_8,NK inflam_lev7_TC,13,0.058558559,CellType_lev7_update_TC
CRC_8,NK cyto_lev7_TC,1,0.004504505,CellType_lev7_update_TC
CRC_9,CD4+ TN_lev7_TC,12,0.078947368,CellType_lev7_update_TC
CRC_9,CD4+ TEM_lev7_TC,20,0.131578947,CellType_lev7_update_TC
CRC_9,CD4+ TFH_lev7_TC,3,0.019736842,CellType_lev7_update_TC
CRC_9,CD4+ TH1_lev7_TC,0,0,CellType_lev7_update_TC
CRC_9,CD4+ ISG+ Treg_lev7_TC,0,0,CellType_lev7_update_TC
CRC_9,CD4+ S1PR1+ Treg_lev7_TC,8,0.052631579,CellType_lev7_update_TC
CRC_9,CD4+ TNFRSF9+ Treg_lev7_TC,7,0.046052632,CellType_lev7_update_TC
CRC_9,CD4+ TNFRSF9- Treg_lev7_TC,18,0.118421053,CellType_lev7_update_TC
CRC_9,CD4+ Prolif Treg_lev7_TC,1,0.006578947,CellType_lev7_update_TC
CRC_9,CD8+ CCL5+ Treg_lev7_TC,0,0,CellType_lev7_update_TC
CRC_9,CD4+ TH17_lev7_TC,5,0.032894737,CellType_lev7_update_TC
CRC_9,CD8+ TN_lev7_TC,2,0.013157895,CellType_lev7_update_TC
CRC_9,CD8+ TEM_lev7_TC,28,0.184210526,CellType_lev7_update_TC
CRC_9,TCF7+ Tex_lev7_TC,0,0,CellType_lev7_update_TC
CRC_9,GZMK+ Tex_lev7_TC,2,0.013157895,CellType_lev7_update_TC
CRC_9,Terminal Tex_lev7_TC,2,0.013157895,CellType_lev7_update_TC
CRC_9,CCL4+ Tex_lev7_TC,1,0.006578947,CellType_lev7_update_TC
CRC_9,PKM+ Tex_lev7_TC,1,0.006578947,CellType_lev7_update_TC
CRC_9,Proliferative Tex_lev7_TC,0,0,CellType_lev7_update_TC
CRC_9,CD8+ TEMRA_lev7_TC,5,0.032894737,CellType_lev7_update_TC
CRC_9,CD8+ TRM_lev7_TC,7,0.046052632,CellType_lev7_update_TC
CRC_9,Prolif Tcell_lev7_TC,8,0.052631579,CellType_lev7_update_TC
CRC_9,CD8+ Tγδ_lev7_TC,2,0.013157895,CellType_lev7_update_TC
CRC_9,CD8- Tγδ_lev7_TC,3,0.019736842,CellType_lev7_update_TC
CRC_9,CD8+ MAIT_lev7_TC,2,0.013157895,CellType_lev7_update_TC
CRC_9,MAIT_lev7_TC,1,0.006578947,CellType_lev7_update_TC
CRC_9,NK inflam_lev7_TC,9,0.059210526,CellType_lev7_update_TC
CRC_9,NK cyto_lev7_TC,5,0.032894737,CellType_lev7_update_TC
GBM_1,CD4+ TN_lev7_TC,25,0.083333333,CellType_lev7_update_TC
GBM_1,CD4+ TEM_lev7_TC,101,0.336666667,CellType_lev7_update_TC
GBM_1,CD4+ TFH_lev7_TC,3,0.01,CellType_lev7_update_TC
GBM_1,CD4+ TH1_lev7_TC,5,0.016666667,CellType_lev7_update_TC
GBM_1,CD4+ ISG+ Treg_lev7_TC,0,0,CellType_lev7_update_TC
GBM_1,CD4+ S1PR1+ Treg_lev7_TC,3,0.01,CellType_lev7_update_TC
GBM_1,CD4+ TNFRSF9+ Treg_lev7_TC,1,0.003333333,CellType_lev7_update_TC
GBM_1,CD4+ TNFRSF9- Treg_lev7_TC,11,0.036666667,CellType_lev7_update_TC
GBM_1,CD4+ Prolif Treg_lev7_TC,1,0.003333333,CellType_lev7_update_TC
GBM_1,CD8+ CCL5+ Treg_lev7_TC,2,0.006666667,CellType_lev7_update_TC
GBM_1,CD4+ TH17_lev7_TC,2,0.006666667,CellType_lev7_update_TC
GBM_1,CD8+ TN_lev7_TC,5,0.016666667,CellType_lev7_update_TC
GBM_1,CD8+ TEM_lev7_TC,69,0.23,CellType_lev7_update_TC
GBM_1,TCF7+ Tex_lev7_TC,0,0,CellType_lev7_update_TC
GBM_1,GZMK+ Tex_lev7_TC,0,0,CellType_lev7_update_TC
GBM_1,Terminal Tex_lev7_TC,5,0.016666667,CellType_lev7_update_TC
GBM_1,CCL4+ Tex_lev7_TC,1,0.003333333,CellType_lev7_update_TC
GBM_1,PKM+ Tex_lev7_TC,0,0,CellType_lev7_update_TC
GBM_1,Proliferative Tex_lev7_TC,1,0.003333333,CellType_lev7_update_TC
GBM_1,CD8+ TEMRA_lev7_TC,2,0.006666667,CellType_lev7_update_TC
GBM_1,CD8+ TRM_lev7_TC,24,0.08,CellType_lev7_update_TC
GBM_1,Prolif Tcell_lev7_TC,27,0.09,CellType_lev7_update_TC
GBM_1,CD8+ Tγδ_lev7_TC,5,0.016666667,CellType_lev7_update_TC
GBM_1,CD8- Tγδ_lev7_TC,4,0.013333333,CellType_lev7_update_TC
GBM_1,CD8+ MAIT_lev7_TC,0,0,CellType_lev7_update_TC
GBM_1,MAIT_lev7_TC,0,0,CellType_lev7_update_TC
GBM_1,NK inflam_lev7_TC,2,0.006666667,CellType_lev7_update_TC
GBM_1,NK cyto_lev7_TC,1,0.003333333,CellType_lev7_update_TC
GBM_2,CD4+ TN_lev7_TC,4,0.133333333,CellType_lev7_update_TC
GBM_2,CD4+ TEM_lev7_TC,8,0.266666667,CellType_lev7_update_TC
GBM_2,CD4+ TFH_lev7_TC,0,0,CellType_lev7_update_TC
GBM_2,CD4+ TH1_lev7_TC,0,0,CellType_lev7_update_TC
GBM_2,CD4+ ISG+ Treg_lev7_TC,0,0,CellType_lev7_update_TC
GBM_2,CD4+ S1PR1+ Treg_lev7_TC,0,0,CellType_lev7_update_TC
GBM_2,CD4+ TNFRSF9+ Treg_lev7_TC,0,0,CellType_lev7_update_TC
GBM_2,CD4+ TNFRSF9- Treg_lev7_TC,0,0,CellType_lev7_update_TC
GBM_2,CD4+ Prolif Treg_lev7_TC,0,0,CellType_lev7_update_TC
GBM_2,CD8+ CCL5+ Treg_lev7_TC,0,0,CellType_lev7_update_TC
GBM_2,CD4+ TH17_lev7_TC,2,0.066666667,CellType_lev7_update_TC
GBM_2,CD8+ TN_lev7_TC,0,0,CellType_lev7_update_TC
GBM_2,CD8+ TEM_lev7_TC,7,0.233333333,CellType_lev7_update_TC
GBM_2,TCF7+ Tex_lev7_TC,0,0,CellType_lev7_update_TC
GBM_2,GZMK+ Tex_lev7_TC,1,0.033333333,CellType_lev7_update_TC
GBM_2,Terminal Tex_lev7_TC,1,0.033333333,CellType_lev7_update_TC
GBM_2,CCL4+ Tex_lev7_TC,0,0,CellType_lev7_update_TC
GBM_2,PKM+ Tex_lev7_TC,0,0,CellType_lev7_update_TC
GBM_2,Proliferative Tex_lev7_TC,0,0,CellType_lev7_update_TC
GBM_2,CD8+ TEMRA_lev7_TC,1,0.033333333,CellType_lev7_update_TC
GBM_2,CD8+ TRM_lev7_TC,4,0.133333333,CellType_lev7_update_TC
GBM_2,Prolif Tcell_lev7_TC,0,0,CellType_lev7_update_TC
GBM_2,CD8+ Tγδ_lev7_TC,0,0,CellType_lev7_update_TC
GBM_2,CD8- Tγδ_lev7_TC,0,0,CellType_lev7_update_TC
GBM_2,CD8+ MAIT_lev7_TC,0,0,CellType_lev7_update_TC
GBM_2,MAIT_lev7_TC,0,0,CellType_lev7_update_TC
GBM_2,NK inflam_lev7_TC,2,0.066666667,CellType_lev7_update_TC
GBM_2,NK cyto_lev7_TC,0,0,CellType_lev7_update_TC
GBM_3,CD4+ TN_lev7_TC,24,0.119402985,CellType_lev7_update_TC
GBM_3,CD4+ TEM_lev7_TC,48,0.23880597,CellType_lev7_update_TC
GBM_3,CD4+ TFH_lev7_TC,2,0.009950249,CellType_lev7_update_TC
GBM_3,CD4+ TH1_lev7_TC,1,0.004975124,CellType_lev7_update_TC
GBM_3,CD4+ ISG+ Treg_lev7_TC,0,0,CellType_lev7_update_TC
GBM_3,CD4+ S1PR1+ Treg_lev7_TC,2,0.009950249,CellType_lev7_update_TC
GBM_3,CD4+ TNFRSF9+ Treg_lev7_TC,1,0.004975124,CellType_lev7_update_TC
GBM_3,CD4+ TNFRSF9- Treg_lev7_TC,5,0.024875622,CellType_lev7_update_TC
GBM_3,CD4+ Prolif Treg_lev7_TC,0,0,CellType_lev7_update_TC
GBM_3,CD8+ CCL5+ Treg_lev7_TC,0,0,CellType_lev7_update_TC
